district,page,price_clean,bedrooms_clean,bathrooms_clean,garage_clean,land_area_clean,building_area_clean
Tapos,1054,800000000.0,3.0,2.0,,135.0,140.0
Cinere,1054,3750000000.0,3.0,2.0,2.0,282.0,250.0
Pasir Putih,1054,650000000.0,3.0,2.0,1.0,180.0,130.0
Sawangan,1054,2200000000.0,3.0,2.0,,128.0,88.0
Cinere,1054,3300000000.0,,,,178.0,156.0
Cinere,1054,3300000000.0,4.0,5.0,1.0,285.0,175.0
Sawangan,1054,4510000000.0,,,,75.0,221.0
Bojong Sari,1055,475000000.0,3.0,1.0,1.0,65.0,60.0
Cibubur,1055,3000000000.0,5.0,4.0,1.0,180.0,300.0
Cibubur,1055,980000000.0,3.0,3.0,2.0,60.0,70.0
Limo,1055,700000000.0,2.0,1.0,1.0,78.0,60.0
Pancoran Mas,1055,713000000.0,3.0,2.0,2.0,105.0,116.0
Pancoran Mas,1055,975000000.0,3.0,2.0,,122.0,225.0
Limo,1055,500000000.0,2.0,1.0,1.0,68.0,54.0
Tapos,1055,850000000.0,3.0,2.0,1.0,60.0,72.0
Beji,1055,1600000000.0,4.0,2.0,1.0,150.0,100.0
Cinere,1055,1600000000.0,4.0,3.0,1.0,92.0,106.0
Beji,1055,1500000000.0,2.0,2.0,1.0,98.0,110.0
Pangkalan Jati,1055,5700000000.0,3.0,3.0,2.0,711.0,225.0
Cinangka,1055,670000000.0,2.0,1.0,1.0,66.0,47.0
Sawangan,1055,700000000.0,2.0,1.0,1.0,65.0,47.0
Mekarsari,1055,600000000.0,2.0,1.0,1.0,81.0,60.0
Sawangan,1055,2200000000.0,4.0,4.0,2.0,184.0,278.0
Beji,1056,1900000000.0,5.0,4.0,,217.0,230.0
Pancoran Mas,1056,1500000000.0,4.0,1.0,,125.0,100.0
Sukmajaya,1056,850000000.0,4.0,2.0,,90.0,130.0
Sukmajaya,1056,1650000000.0,3.0,2.0,1.0,165.0,70.0
Beji,1056,2700000000.0,4.0,2.0,,300.0,300.0
Cilodong,1056,1000000000.0,3.0,3.0,1.0,84.0,200.0
Cilangkap,1056,1240000000.0,3.0,3.0,2.0,73.0,119.0
Tapos,1056,575000000.0,2.0,1.0,1.0,72.0,40.0
Cinere,1056,1350000000.0,3.0,2.0,,72.0,90.0
Cipayung,1056,260000000.0,2.0,1.0,1.0,36.0,50.0
Cinere,1056,2700000000.0,4.0,4.0,3.0,166.0,210.0
Cilodong,1056,650000000.0,2.0,1.0,1.0,76.0,60.0
Beji,1056,1200000000.0,1.0,,,79.0,44.0
Cinere,1056,4900000000.0,3.0,2.0,2.0,300.0,215.0
Cibubur,1056,1550000000.0,3.0,2.0,2.0,69.0,96.0
Cinere,1056,2900000000.0,4.0,3.0,2.0,162.0,255.0
Sawangan,1057,2500000000.0,15.0,15.0,,600.0,600.0
Gandul,1057,2950000000.0,3.0,3.0,,113.0,160.0
Cibubur,1057,2700000000.0,5.0,3.0,,288.0,200.0
Cinere,1057,1700000000.0,3.0,3.0,,70.0,98.0
Cibubur,1057,880000000.0,3.0,2.0,1.0,57.0,80.0
Krukut,1057,1270000000.0,3.0,3.0,,133.0,144.0
Cilodong,1057,778000000.0,2.0,3.0,1.0,156.0,93.0
Cibubur,1057,3550000000.0,5.0,4.0,1.0,215.0,150.0
Cibubur,1057,1400000000.0,4.0,2.0,,102.0,90.0
Cinere,1058,1300000000.0,2.0,1.0,1.0,90.0,45.0
Cilangkap,1058,1100000000.0,4.0,2.0,,207.0,120.0
Cinere,1058,4300000000.0,4.0,3.0,1.0,280.0,240.0
Cibubur,1058,2000000000.0,4.0,4.0,1.0,152.0,280.0
Cinere,1058,1600000000.0,5.0,2.0,1.0,102.0,200.0
Pancoran Mas,1058,980000000.0,3.0,1.0,,91.0,82.0
Cibubur,1058,4900000000.0,7.0,6.0,1.0,220.0,400.0
Cinere,1058,900000000.0,2.0,1.0,,107.0,40.0
Sukmajaya,1058,2500000000.0,2.0,,,75.0,187.0
Cilodong,1058,650000000.0,3.0,1.0,,190.0,120.0
Citayam,1058,1100000000.0,4.0,1.0,,72.0,125.0
Pancoran Mas,1058,1800000000.0,3.0,3.0,2.0,163.0,250.0
Bojong Sari,1058,1600000000.0,3.0,3.0,2.0,120.0,160.0
Cimanggis,1058,1700000000.0,3.0,2.0,2.0,98.0,150.0
Sawangan,1059,477000000.0,2.0,1.0,,94.0,36.0
Beji,1059,1200000000.0,2.0,1.0,1.0,78.0,67.0
Sawangan,1059,650000000.0,1.0,1.0,,50.0,80.0
Tapos,1059,3500000000.0,4.0,4.0,,266.0,300.0
Cinere,1059,2700000000.0,4.0,4.0,1.0,135.0,200.0
Cimanggis,1059,1500000000.0,3.0,2.0,,90.0,126.0
Cinere,1059,4500000000.0,4.0,4.0,2.0,250.0,400.0
Sawangan,1059,1700000000.0,3.0,2.0,1.0,98.0,120.0
Margonda,1059,3700000000.0,5.0,3.0,,200.0,240.0
Cilodong,1059,1200000000.0,5.0,3.0,,72.0,120.0
Tanah Baru,1059,1600000000.0,3.0,3.0,1.0,66.0,125.0
Cimanggis,1060,2650000000.0,4.0,3.0,2.0,318.0,200.0
Cinere,1060,1470000000.0,3.0,2.0,,80.0,105.0
Cinere,1060,1100000000.0,3.0,1.0,,73.0,68.0
Pancoran Mas,1060,1800000000.0,3.0,2.0,2.0,257.0,360.0
Sawangan,1060,225000000.0,2.0,1.0,1.0,60.0,40.0
Citayam,1060,1150000000.0,4.0,1.0,,72.0,125.0
Cinere,1060,1600000000.0,5.0,2.0,1.0,102.0,200.0
Harjamukti,1060,2500000000.0,3.0,3.0,,150.0,225.0
Cibubur,1060,1200000000.0,2.0,1.0,1.0,120.0,120.0
Cinere,1060,4500000000.0,4.0,2.0,,358.0,300.0
Pancoran Mas,1060,1900000000.0,3.0,2.0,1.0,145.0,100.0
Limo,1060,2500000000.0,3.0,2.0,1.0,128.0,115.0
Sawangan,1060,370000000.0,2.0,1.0,1.0,60.0,36.0
Cinere,1060,1320000000.0,2.0,1.0,1.0,64.0,87.0
Sawangan,1060,2600000000.0,3.0,2.0,,850.0,400.0
Cilodong,1060,1500000000.0,3.0,2.0,,139.0,90.0
Citayam,1060,400000000.0,2.0,1.0,1.0,45.0,57.0
Cinere,1060,2400000000.0,4.0,2.0,1.0,172.0,103.0
Tanah Baru,1061,1400000000.0,2.0,2.0,,160.0,56.0
Sawangan,1061,350000000.0,2.0,1.0,1.0,55.0,40.0
Cilodong,1061,1250000000.0,6.0,3.0,,116.0,160.0
Cinangka,1061,1200000000.0,3.0,2.0,1.0,112.0,100.0
Sukmajaya,1061,750000000.0,6.0,2.0,,105.0,100.0
Sawangan,1061,560000000.0,2.0,1.0,,72.0,60.0
Beji,1061,1300000000.0,3.0,2.0,1.0,78.0,134.0
Gandul,1061,2300000000.0,3.0,2.0,2.0,106.0,235.0
Cinere,1061,5900000000.0,4.0,3.0,1.0,693.0,300.0
Cinere,1061,5500000000.0,6.0,4.0,,602.0,400.0
Cinere,1061,5000000000.0,4.0,3.0,,300.0,210.0
Cinere,1061,5000000000.0,4.0,4.0,,372.0,500.0
Cinere,1061,4900000000.0,5.0,3.0,1.0,500.0,300.0
Cinere,1061,6000000000.0,4.0,2.0,1.0,400.0,300.0
Cinere,1061,4500000000.0,4.0,2.0,1.0,358.0,200.0
Cinere,1061,4300000000.0,4.0,5.0,,250.0,460.0
Cinere,1061,1900000000.0,3.0,3.0,,90.0,120.0
Cinangka,1061,832000000.0,2.0,2.0,1.0,64.0,55.0
Sawangan,1062,900000000.0,3.0,2.0,1.0,65.0,78.0
Sukmajaya,1062,1000000000.0,4.0,3.0,1.0,80.0,120.0
Pangkalan Jati,1062,3800000000.0,4.0,3.0,2.0,111.0,195.0
Cinere,1062,2750000000.0,3.0,3.0,1.0,168.0,190.0
Cilangkap,1062,950000000.0,3.0,2.0,,126.0,100.0
Sawangan,1062,4200000000.0,2.0,,,159.0,300.0
Sawangan,1062,1000000000.0,2.0,1.0,1.0,122.0,72.0
Limo,1062,895000000.0,3.0,2.0,2.0,60.0,66.0
Cinere,1062,2500000000.0,4.0,3.0,1.0,150.0,165.0
Cinangka,1062,650000000.0,2.0,1.0,,119.0,48.0
Sukmajaya,1062,850000000.0,1.0,1.0,,85.0,75.0
Bojong Sari,1062,576000000.0,2.0,1.0,1.0,81.0,45.0
Depok II,1062,1370000000.0,3.0,2.0,1.0,75.0,80.0
Tanah Baru,1062,1850000000.0,3.0,2.0,2.0,126.0,110.0
Mekarsari,1062,880000000.0,3.0,2.0,1.0,60.0,72.0
Sawangan,1062,1630000000.0,3.0,2.0,,72.0,82.0
Depok II,1062,6000000000.0,5.0,3.0,12.0,725.0,360.0
Cimanggis,1063,800000000.0,3.0,2.0,1.0,60.0,72.0
Cibubur,1063,1250000000.0,4.0,2.0,1.0,111.0,100.0
Cinere,1063,3200000000.0,5.0,3.0,1.0,208.0,228.0
Cinere,1063,3330000000.0,2.0,2.0,,207.0,185.0
Cinere,1063,1320000000.0,2.0,2.0,1.0,64.0,87.0
Tapos,1063,2000000000.0,4.0,4.0,,218.0,297.0
Tapos,1063,2000000000.0,4.0,4.0,,218.0,297.0
Cilodong,1063,1000000000.0,3.0,2.0,1.0,69.0,88.0
Kukusan,1063,3500000000.0,11.0,,,75.0,200.0
Cinere,1063,2500000000.0,4.0,3.0,1.0,223.0,300.0
Sukmajaya,1063,700000000.0,1.0,1.0,,80.0,36.0
Beji,1063,2500000000.0,3.0,2.0,,104.0,190.0
Cinere,1063,2900000000.0,3.0,2.0,1.0,162.0,150.0
Cinere,1064,3250000000.0,3.0,3.0,2.0,153.0,200.0
Bojong Sari,1064,950000000.0,3.0,2.0,,123.0,90.0
Cilodong,1064,1900000000.0,4.0,3.0,,120.0,140.0
Margonda,1064,4000000000.0,1.0,,,65.0,113.0
Cisalak,1064,920000000.0,3.0,2.0,,51.0,80.0
Cilodong,1064,3500000000.0,,,,236.0,183.0
Limo,1064,1200000000.0,2.0,1.0,1.0,105.0,55.0
Sawangan,1064,1200000000.0,3.0,2.0,1.0,90.0,70.0
Pasir Putih,1064,525000000.0,2.0,1.0,1.0,72.0,36.0
Cinere,1064,950000000.0,2.0,1.0,1.0,90.0,70.0
Cimanggis,1064,1300000000.0,3.0,2.0,1.0,90.0,130.0
Gandul,1064,2300000000.0,3.0,2.0,2.0,106.0,235.0
Cipayung,1064,500000000.0,2.0,1.0,1.0,60.0,40.0
Cinere,1064,2900000000.0,4.0,3.0,2.0,108.0,200.0
Cinere,1064,3000000000.0,4.0,3.0,1.0,170.0,205.0
Cilodong,1064,550000000.0,2.0,2.0,1.0,60.0,90.0
Tapos,1064,900000000.0,3.0,1.0,,179.0,84.0
Beji,1064,1500000000.0,2.0,1.0,,120.0,75.0
Cinere,1065,5000000000.0,5.0,3.0,,350.0,350.0
Cinere,1065,5000000000.0,4.0,3.0,,300.0,200.0
Cinere,1065,3900000000.0,4.0,4.0,,425.0,236.0
Cinere,1065,5900000000.0,6.0,4.0,,693.0,250.0
Cinere,1065,4300000000.0,6.0,6.0,,321.0,330.0
Cinere,1065,1490000000.0,4.0,2.0,,89.0,101.0
Cinere,1065,2800000000.0,4.0,3.0,2.0,230.0,242.0
Kukusan,1065,1100000000.0,3.0,1.0,,152.0,100.0
Cinere,1065,1600000000.0,4.0,2.0,1.0,92.0,120.0
Cimanggis,1065,1500000000.0,3.0,1.0,1.0,180.0,150.0
Cinere,1066,3500000000.0,6.0,4.0,2.0,228.0,280.0
Cilodong,1066,930000000.0,3.0,2.0,2.0,81.0,93.0
Cinangka,1066,355000000.0,2.0,1.0,1.0,60.0,40.0
Cilodong,1066,880000000.0,2.0,2.0,,88.0,132.0
Cilodong,1066,4000000000.0,7.0,4.0,1.0,200.0,150.0
Cinere,1066,2500000000.0,3.0,2.0,1.0,240.0,140.0
Cilodong,1066,5350000.0,,,,19000.0,19000.0
Tapos,1066,1150000000.0,3.0,2.0,1.0,60.0,72.0
Cinangka,1066,355000000.0,2.0,1.0,1.0,60.0,40.0
Cinere,1066,1870000000.0,4.0,4.0,2.0,105.0,170.0
Beji,1066,980000000.0,3.0,3.0,2.0,58.0,100.0
Sawangan,1066,1350000000.0,3.0,2.0,1.0,120.0,120.0
Cinere,1066,2500000000.0,4.0,3.0,1.0,154.0,136.0
Cinere,1067,1150000000.0,3.0,2.0,1.0,85.0,120.0
Cinere,1067,3400000000.0,4.0,4.0,1.0,280.0,170.0
Cinere,1067,3400000000.0,4.0,4.0,1.0,280.0,170.0
Cimanggis,1067,2000000000.0,2.0,3.0,,154.0,90.0
Pancoran Mas,1067,1270000000.0,3.0,3.0,2.0,91.0,135.0
Cimanggis,1067,684000000.0,2.0,2.0,,72.0,50.0
Sawangan,1067,4600000000.0,2.0,4.0,,153.0,256.0
Sukmajaya,1067,1100000000.0,4.0,2.0,,102.0,102.0
Limo,1067,750000000.0,2.0,1.0,1.0,75.0,36.0
Limo,1067,1270000000.0,3.0,3.0,2.0,90.0,135.0
Rangkapanjaya,1067,799000000.0,2.0,1.0,1.0,80.0,65.0
Cibubur,1067,3000000000.0,5.0,2.0,2.0,249.0,350.0
Tapos,1067,6000000000.0,6.0,6.0,1.0,500.0,287.0
Cimanggis,1067,5500000000.0,1.0,1.0,,75.0,229.0
Depok II,1067,1500000000.0,5.0,3.0,,170.0,240.0
Sukmajaya,1068,875000000.0,5.0,3.0,,158.0,70.0
Sawangan,1068,260000000.0,2.0,1.0,1.0,60.0,40.0
Sawangan,1068,680000000.0,2.0,1.0,1.0,98.0,50.0
Cibubur,1068,3000000000.0,2.0,2.0,,120.0,250.0
Sawangan,1068,1400000000.0,3.0,2.0,2.0,120.0,114.0
Cinere,1068,2700000000.0,3.0,3.0,1.0,228.0,204.0
Depok II,1068,4200000000.0,2.0,2.0,,119.0,170.0
Cinere,1068,6000000000.0,5.0,2.0,,648.0,300.0
Cinere,1068,4000000000.0,4.0,4.0,1.0,245.0,300.0
Tapos,1068,5500000.0,,,,4191.0,750.0
Cinere,1068,5500000000.0,7.0,7.0,2.0,300.0,500.0
Cinere,1068,1900000000.0,3.0,2.0,1.0,200.0,130.0
Rangkapanjaya,1068,2900000000.0,4.0,4.0,,188.0,325.0
Rangkapanjaya,1068,3200000000.0,4.0,4.0,,188.0,325.0
Sukmajaya,1069,2200000000.0,5.0,3.0,,150.0,200.0
Tapos,1069,1300000000.0,3.0,1.0,,105.0,105.0
Cilodong,1069,750000000.0,2.0,1.0,,83.0,50.0
Cimanggis,1069,4500000000.0,2.0,,,75.0,229.0
Cipayung,1069,460000000.0,2.0,1.0,,72.0,36.0
Rangkapanjaya,1069,1200000000.0,3.0,2.0,,144.0,63.0
Pangkalan Jati,1069,2400000000.0,3.0,2.0,2.0,120.0,115.0
Krukut,1069,3100000000.0,4.0,4.0,2.0,167.0,220.0
Sukmajaya,1069,1300000000.0,2.0,1.0,,177.0,37.0
Cilodong,1069,630000000.0,2.0,1.0,,78.0,78.0
Cimanggis,1069,3100000000.0,3.0,2.0,,385.0,120.0
Cimanggis,1069,3100000000.0,3.0,2.0,,385.0,120.0
Cimanggis,1069,3100000000.0,3.0,2.0,,385.0,120.0
Harjamukti,1069,2900000000.0,3.0,2.0,,385.0,120.0
Cilodong,1069,970000000.0,3.0,2.0,1.0,50.0,53.0
Pasir Putih,1069,245000000.0,2.0,1.0,1.0,50.0,36.0
Cinere,1070,3500000000.0,4.0,3.0,1.0,325.0,234.0
Cinere,1070,3500000000.0,4.0,3.0,1.0,325.0,234.0
Limo,1070,1390000000.0,4.0,3.0,1.0,90.0,140.0
Pancoran Mas,1070,2000000000.0,6.0,3.0,,207.0,90.0
Margonda,1070,725000000.0,3.0,3.0,,150.0,125.0
Cinere,1070,3650000000.0,4.0,4.0,1.0,250.0,200.0
Cinere,1070,3500000000.0,3.0,3.0,,153.0,200.0
Krukut,1070,3750000000.0,4.0,2.0,,719.0,250.0
Gandul,1070,1500000000.0,2.0,2.0,,103.0,90.0
Depok II,1070,355000000.0,2.0,1.0,1.0,50.0,36.0
Cinere,1070,4000000000.0,5.0,3.0,1.0,270.0,300.0
Pancoran Mas,1070,1650000000.0,4.0,1.0,,179.0,110.0
Cibubur,1070,5800000000.0,3.0,3.0,2.0,300.0,375.0
Cilodong,1070,1750000000.0,4.0,2.0,2.0,120.0,120.0
Sukmajaya,1070,2400000000.0,5.0,5.0,,145.0,220.0
Sukmajaya,1071,2400000000.0,5.0,5.0,,145.0,220.0
Depok II,1071,900000000.0,4.0,2.0,,120.0,160.0
Sawangan,1071,775000000.0,2.0,1.0,1.0,80.0,92.0
Sawangan,1071,599000000.0,3.0,1.0,1.0,90.0,143.0
Depok II,1071,4500000000.0,2.0,2.0,,2002.0,200.0
Bojong Sari,1071,2400000000.0,4.0,4.0,,216.0,250.0
Sawangan,1071,1160000000.0,2.0,2.0,1.0,79.0,93.0
Sawangan,1071,1200000000.0,4.0,2.0,,100.0,180.0
Pancoran Mas,1071,2800000000.0,5.0,4.0,,210.0,440.0
Cinere,1071,2300000000.0,3.0,3.0,1.0,100.0,154.0
Sukmajaya,1071,3700000000.0,3.0,3.0,,288.0,100.0
Cilodong,1071,1150000000.0,4.0,2.0,,265.0,185.0
Limo,1071,1600000000.0,3.0,2.0,2.0,160.0,72.0
Cinere,1071,1600000000.0,3.0,2.0,2.0,160.0,72.0
Cinere,1071,2700000000.0,4.0,4.0,2.0,154.0,340.0
Cinere,1071,2800000000.0,3.0,2.0,1.0,306.0,150.0
Cipayung,1071,1500000000.0,2.0,,,63.0,126.0
Cipayung,1072,1500000000.0,2.0,,,63.0,126.0
Sawangan,1072,3800000000.0,4.0,4.0,1.0,144.0,206.0
Pancoran Mas,1072,2500000000.0,5.0,3.0,1.0,240.0,480.0
Cinere,1072,3400000000.0,3.0,2.0,2.0,200.0,136.0
Cinere,1072,2450000000.0,4.0,4.0,,125.0,136.0
Cinere,1072,5500000000.0,4.0,3.0,2.0,492.0,300.0
Cinere,1072,2600000000.0,4.0,2.0,1.0,210.0,180.0
Cinere,1072,500000000.0,2.0,1.0,,70.0,70.0
Limo,1072,852000000.0,3.0,2.0,1.0,65.0,75.0
Cinere,1072,3750000000.0,4.0,4.0,1.0,302.0,278.0
Cinere,1072,3750000000.0,4.0,4.0,1.0,302.0,278.0
Cinangka,1073,499000000.0,2.0,1.0,1.0,66.0,50.0
Cinangka,1073,499000000.0,2.0,1.0,1.0,60.0,45.0
Pangkalan Jati,1073,3900000000.0,4.0,3.0,2.0,119.0,250.0
Kukusan,1073,4500000000.0,5.0,4.0,1.0,507.0,600.0
Beji,1073,950000000.0,2.0,,,98.0,80.0
Margonda,1073,2300000000.0,3.0,,,87.0,216.0
Pancoran Mas,1073,2500000000.0,5.0,3.0,,135.0,210.0
Sawangan,1073,1200000000.0,2.0,,,96.0,83.0
Mekarsari,1073,1500000000.0,3.0,2.0,,280.0,133.0
Rangkapanjaya,1073,1100000000.0,4.0,3.0,1.0,106.0,100.0
Limo,1073,1100000000.0,4.0,3.0,1.0,106.0,100.0
Tapos,1073,630000000.0,3.0,2.0,1.0,50.0,90.0
Pangkalan Jati,1073,4099999999.9999995,4.0,3.0,2.0,118.0,250.0
Depok II,1073,850000000.0,3.0,2.0,,67.0,80.0
Pangkalan Jati,1073,4500000000.0,3.0,3.0,,138.0,250.0
Sukmajaya,1073,1140000000.0,3.0,2.0,1.0,110.0,90.0
Cimanggis,1073,2500000000.0,3.0,4.0,,218.0,160.0
Cinere,1073,2000000000.0,2.0,2.0,1.0,120.0,180.0
Cinere,1074,2000000000.0,2.0,2.0,1.0,120.0,180.0
Bojong Sari,1074,2500000000.0,3.0,3.0,2.0,249.0,215.0
Cilodong,1074,700000000.0,2.0,1.0,1.0,72.0,36.0
Cinere,1074,2800000000.0,3.0,2.0,1.0,306.0,150.0
Beji,1074,1450000000.0,3.0,2.0,1.0,80.0,110.0
Sawangan,1074,751000000.0,4.0,3.0,1.0,99.0,110.0
Sawangan,1074,4500000000.0,2.0,2.0,3.0,570.0,170.0
Tanah Baru,1074,1150000000.0,3.0,2.0,2.0,88.0,100.0
Cinere,1074,1600000000.0,5.0,2.0,1.0,113.0,200.0
Sawangan,1074,1000000000.0,4.0,3.0,1.0,150.0,170.0
Cinere,1074,1470000000.0,3.0,2.0,1.0,78.0,103.0
Cinangka,1074,1050000000.0,2.0,2.0,1.0,72.0,55.0
Cinangka,1074,700000000.0,2.0,2.0,1.0,64.0,55.0
Cinangka,1074,1150000000.0,2.0,2.0,1.0,105.0,55.0
Cinangka,1074,1600000000.0,2.0,1.0,1.0,124.0,124.0
Sawangan,1074,2200000000.0,4.0,4.0,2.0,184.0,278.0
Pancoran Mas,1075,2500000000.0,4.0,2.0,2.0,176.0,230.0
Rangkapanjaya,1075,950000000.0,3.0,2.0,,65.0,88.0
Cinere,1075,550000000.0,2.0,1.0,,70.0,70.0
Cilodong,1075,2200000000.0,3.0,,,72.0,180.0
Tirtajaya,1075,960000000.0,3.0,2.0,,90.0,85.0
Cimanggis,1075,1190000000.0,3.0,2.0,,105.0,68.0
Cilodong,1075,800000000.0,3.0,2.0,,72.0,66.0
Cinere,1075,3500000000.0,3.0,3.0,1.0,265.0,155.0
Limo,1075,1300000000.0,3.0,2.0,2.0,90.0,150.0
Cinere,1075,3750000000.0,3.0,3.0,1.0,382.0,280.0
Beji,1075,4099999999.9999995,3.0,,,135.0,420.0
Tirtajaya,1075,4000000000.0,4.0,,,102.0,250.0
Sukmajaya,1075,1200000000.0,4.0,2.0,,135.0,100.0
Pancoran Mas,1075,4200000000.0,8.0,5.0,,774.0,220.0
Sukmajaya,1075,2800000000.0,3.0,2.0,,235.0,138.0
Pancoran Mas,1075,2300000000.0,2.0,,,90.0,162.0
Sukmajaya,1075,1400000000.0,3.0,1.0,,149.0,72.0
Pancoran Mas,1075,1500000000.0,3.0,3.0,,165.0,165.0
Sukmajaya,1076,2300000000.0,3.0,3.0,,412.0,200.0
Sukmajaya,1076,1650000000.0,4.0,2.0,,132.0,240.0
Cilodong,1076,3500000000.0,5.0,3.0,,423.0,200.0
Sukmajaya,1076,1200000000.0,3.0,3.0,,72.0,120.0
Harjamukti,1076,2400000000.0,4.0,3.0,,286.0,125.0
Sukmajaya,1076,750000000.0,2.0,1.0,,93.0,42.0
Sukmajaya,1076,1700000000.0,3.0,3.0,,194.0,150.0
Sukmajaya,1076,625000000.0,2.0,1.0,,76.0,42.0
Sukmajaya,1076,2500000000.0,3.0,,,180.0,171.0
Kukusan,1076,1200000000.0,3.0,2.0,,74.0,185.0
Mekarsari,1076,2000000000.0,4.0,4.0,,250.0,200.0
Cimanggis,1076,2950000000.0,3.0,3.0,,119.0,128.0
Sukmajaya,1076,1100000000.0,3.0,1.0,,148.0,142.0
Sukmajaya,1076,940000000.0,3.0,2.0,1.0,72.0,80.0
Mekarsari,1076,1400000000.0,2.0,1.0,1.0,470.0,200.0
Cilangkap,1076,2400000000.0,4.0,3.0,,433.0,260.0
Tapos,1076,1200000000.0,2.0,2.0,1.0,64.0,56.0
Citayam,1077,200000000.0,2.0,1.0,1.0,50.0,45.0
Cinere,1077,3800000000.0,4.0,3.0,2.0,375.0,300.0
Sawangan,1077,1580000000.0,2.0,2.0,,52.0,86.0
Cinangka,1077,1100000000.0,3.0,2.0,1.0,60.0,100.0
Sawangan,1077,985000000.0,2.0,1.0,2.0,84.0,60.0
Cinere,1077,4800000000.0,5.0,4.0,1.0,240.0,400.0
Studio Alam,1077,3300000000.0,2.0,,,300.0,2620.0
Cilodong,1077,672000000.0,2.0,1.0,1.0,60.0,38.0
Cinere,1077,4800000000.0,5.0,4.0,1.0,240.0,400.0
Sukmajaya,1077,3300000000.0,3.0,2.0,,200.0,72.0
Sukmajaya,1077,2400000000.0,4.0,2.0,,200.0,180.0
Sukmajaya,1077,924000000.0,3.0,3.0,,72.0,110.0
Cinere,1077,4350000000.0,5.0,4.0,1.0,240.0,400.0
Harjamukti,1077,1200000000.0,2.0,2.0,1.0,90.0,95.0
Cinere,1078,6000000000.0,4.0,3.0,1.0,470.0,310.0
Cinere,1078,2500000000.0,3.0,2.0,1.0,225.0,300.0
Cinere,1078,1800000000.0,2.0,2.0,1.0,180.0,100.0
Limo,1078,1270000000.0,2.0,1.0,2.0,98.0,60.0
Cimanggis,1078,4770000000.0,2.0,,,67.0,202.0
Beji,1078,2000000000.0,5.0,3.0,,200.0,100.0
Beji,1078,3000000000.0,5.0,2.0,,200.0,155.0
Cibubur,1078,1800000000.0,4.0,3.0,1.0,84.0,100.0
Pangkalan Jati,1078,4250000000.0,3.0,2.0,6.0,500.0,100.0
Sawangan,1078,270000000.0,2.0,1.0,1.0,60.0,40.0
Cinere,1078,3750000000.0,5.0,3.0,2.0,396.0,252.0
Kukusan,1078,4600000000.0,4.0,4.0,1.0,507.0,600.0
Sukmajaya,1078,1900000000.0,3.0,2.0,,150.0,180.0
Cinere,1078,1250000000.0,3.0,2.0,1.0,73.0,68.0
Kelapa Dua,1078,4500000000.0,4.0,4.0,7.0,960.0,350.0
Cinere,1078,4000000000.0,4.0,2.0,1.0,245.0,300.0
Sawangan,1079,275000000.0,2.0,1.0,,60.0,40.0
Pancoran Mas,1079,270000000.0,2.0,1.0,1.0,60.0,40.0
Sawangan,1079,270000000.0,2.0,1.0,,60.0,40.0
Bojong Sari,1079,2470000000.0,3.0,3.0,,112.0,136.0
Cinere,1079,4300000000.0,5.0,4.0,2.0,432.0,320.0
Cinere,1079,4500000000.0,5.0,4.0,2.0,338.0,350.0
Rangkapanjaya,1079,600000000.0,2.0,1.0,1.0,70.0,56.0
Sawangan,1079,542000000.0,2.0,1.0,1.0,68.0,40.0
Citayam,1079,250000000.0,2.0,1.0,1.0,67.0,45.0
Sawangan,1079,600000000.0,2.0,1.0,1.0,60.0,40.0
Pancoran Mas,1079,1400000000.0,3.0,3.0,2.0,112.0,120.0
Tapos,1079,1600000000.0,4.0,2.0,,258.0,150.0
Cibubur,1079,3300000000.0,5.0,5.0,,357.0,300.0
Limo,1079,3750000000.0,4.0,2.0,,719.0,250.0
Cinere,1079,2470000000.0,3.0,3.0,1.0,156.0,150.0
Cinere,1079,2100000000.0,4.0,2.0,2.0,120.0,120.0
Cinere,1080,2300000000.0,3.0,2.0,1.0,72.0,137.0
Bojong Sari,1080,5200000000.0,7.0,5.0,,112.0,375.0
Sukatani,1080,2300000000.0,3.0,2.0,,298.0,150.0
Cimanggis,1080,2500000000.0,2.0,2.0,,257.0,216.0
Cinere,1080,2700000000.0,3.0,2.0,1.0,170.0,250.0
Cimanggis,1080,5500000000.0,5.0,4.0,,1015.0,450.0
Cinere,1080,5000000000.0,3.0,,,90.0,270.0
Sukmajaya,1080,3500000000.0,5.0,3.0,1.0,280.0,161.0
Margonda,1080,2600000000.0,3.0,1.0,2.0,180.0,122.0
Limo,1080,1330000000.0,4.0,3.0,1.0,85.0,110.0
Cipayung,1080,380000000.0,,,,84.0,25.0
Depok II,1080,940000000.0,3.0,2.0,1.0,54.0,85.0
Cinere,1080,1550000000.0,2.0,1.0,,404.0,63.0
Cinere,1080,3960000000.0,4.0,3.0,,600.0,250.0
Cilodong,1080,4099999999.9999995,5.0,1.0,,1636.0,401.0
Tapos,1081,1700000000.0,3.0,3.0,3.0,164.0,125.0
Cimanggis,1081,1600000000.0,2.0,2.0,,80.0,58.0
Cinere,1081,2400000000.0,5.0,3.0,,240.0,200.0
Sawangan,1081,885000000.0,2.0,1.0,1.0,95.0,50.0
Cilodong,1081,1170000000.0,3.0,3.0,1.0,102.0,90.0
Tanah Baru,1081,2600000000.0,3.0,2.0,,300.0,180.0
Beji,1081,1960000000.0,2.0,,,135.0,220.0
Pancoran Mas,1081,1450000000.0,4.0,2.0,1.0,200.0,180.0
